transaction_id,date,raw_text,clean_keyword,category,subcategory,label,amount,type,noise_type
TXN3872586717,2025-10-08,8378 ONLINE ID:744,online,Shopping,E-Commerce,Shopping > E-Commerce,226.49,debit,heavy_template
TXN8212872513,2025-07-27,CONTACTLESS RESTAURANT CHIP100,restaurant,Food & Dining,Restaurants,Food & Dining > Restaurants,133.19,debit,clean_template
TXN4603502163,2025-10-07,RECURRING BISTRO FEBRUARY,bistro,Food & Dining,Restaurants,Food & Dining > Restaurants,72.02,debit,clean_template
TXN7823827145,2024-11-28,PAYPAL *SHELL 149,shell,Transportation,Fuel,Transportation > Fuel,119.89,debit,clean_template
TXN6029641069,2025-06-08,ACH 283 SUBAWkY INV0007 CONFIRMED,subway,Transportation,Public Transit,Transportation > Public Transit,6.09,debit,heavy_noise
TXN1027593274,2025-01-08,AUTH RECURRING TRANSFER FROM OCTOBER,transfer from,Income,Transfers,Income > Transfers,346.6,credit,heavy_template
TXN7443625567,2025-01-30,6580 CHECKCARD 2025-03-26 BEST BUY REF:Xs33,best buy,Shopping,Electronics,Shopping > Electronics,847.0,debit,heavy_template
TXN1731995282,2025-10-08,PAYPAL CA 63131,paypal,Income,Transfers,Income > Transfers,433.81,credit,clean_template
TXN4341111759,2025-03-28,Nh1 PAYROLL STORE 274,payroll,Income,Salary,Income > Salary,4986.13,credit,clean_template
TXN5741545579,2025-11-09,RIED,ride,Transportation,Rideshare,Transportation > Rideshare,54.08,debit,typo_light
TXN5674511292,2025-07-05,KROGER,kroger,Food & Dining,Groceries,Food & Dining > Groceries,94.09,debit,clean_template
TXN1559731771,2024-12-24,FREELANCE,freelance,Income,Freelance,Income > Freelance,405.88,credit,clean_template
TXN0981175359,2025-08-05,Employer 2025-05-03,employer,Income,Salary,Income > Salary,9667.92,credit,clean_template
TXN0650626398,2025-01-02,CONTACTLESS TARGET CHIP146,target,Shopping,Department Stores,Shopping > Department Stores,129.85,debit,clean_template
TXN6984012543,2025-05-13,DEPOSIT * 08F1j0,deposit,Income,Transfers,Income > Transfers,1168.66,credit,typo_light
TXN0966755178,2025-07-02,ONLINE PAYMNT JCPENNEY 3517860,jcpenney,Shopping,Department Stores,Shopping > Department Stores,169.06,debit,typo_light
TXN9462636181,2025-03-17,ONLINE * 2oz45,online,Shopping,E-Commerce,Shopping > E-Commerce,230.15,debit,typo_light
TXN7548647281,2025-07-27,im1 BILL STORE 977,bill,Bills & Utilities,Water,Bills & Utilities > Water,53.64,debit,clean_template
TXN1301877284,2025-10-26,RECURRING CAB APRIL,cab,Transportation,Rideshare,Transportation > Rideshare,49.0,debit,clean_template
TXN6813675839,2025-02-17,CHECKCARD 2025-06-08 TARGET,target,Shopping,Department Stores,Shopping > Department Stores,238.78,debit,clean_template
TXN2559064865,2025-01-25,9586 INTEREST * 49YN64 PENDING,interest,Income,Investments,Income > Investments,190.4,credit,heavy_template
TXN5449914604,2025-10-01,POS PURCHASE FUEL MENDOZALAND,fuel,Transportation,Fuel,Transportation > Fuel,88.8,debit,clean_template
TXN3000993972,2024-12-28,PENDING CHECKCARD 2025-03-30 MOBIL ID:909,mobil,Transportation,Fuel,Transportation > Fuel,65.64,debit,heavy_template
TXN0210727726,2025-03-18,Valet 2025-07-17,valet,Transportation,Parking,Transportation > Parking,26.26,debit,clean_template
TXN6891974316,2025-07-01,INTL VODAFONE MA FEE30,vodafone,Bills & Utilities,Internet,Bills & Utilities > Internet,89.23,debit,clean_template
TXN2301500833,2025-09-17,CHECKCARD 2025-11-07 WAGES,wages,Income,Salary,Income > Salary,8888.91,credit,clean_template
TXN5246607589,2025-07-12,1460 CONTACTLESS XFINITY CHIP179 ID:282,xfinity,Bills & Utilities,Internet,Bills & Utilities > Internet,90.37,debit,heavy_template
TXN0595905063,2025-01-05,ADIDAS,adidas,Shopping,Clothing,Shopping > Clothing,158.48,debit,clean_template
TXN4193874901,2025-11-21,CHECKCARD 2025-04-15 NIKE,nike,Shopping,Clothing,Shopping > Clothing,63.82,debit,clean_template
TXN3129214824,2025-08-31,RECURRING WATER JULY,water,Bills & Utilities,Water,Bills & Utilities > Water,87.19,debit,clean_template
TXN2474460110,2025-02-13,ONLINE PAYMENT FIDELITY 1068996,fidelity,Income,Investments,Income > Investments,117.02,credit,clean_template
TXN0067051511,2025-08-17,POS PURCHASE ADIDAS WRIGHTSTAD,adidas,Shopping,Clothing,Shopping > Clothing,195.03,debit,clean_template
TXN5353905101,2025-03-31,RECURRING SAFEWAY JANUARY,safeway,Food & Dining,Groceries,Food & Dining > Groceries,107.62,debit,clean_template
TXN8419100641,2025-01-22,CONTACTLESS METRO CHIP730,metro,Transportation,Public Transit,Transportation > Public Transit,9.35,debit,clean_template
TXN3560980039,2024-12-03,PAYPAL *VALET 608,valet,Transportation,Parking,Transportation > Parking,36.81,debit,clean_template
TXN1372924679,2025-04-23,FIwDELITY,fidelity,Income,Investments,Income > Investments,397.17,credit,typo_light
TXN0506823165,2025-04-04,PAYPAL *FUEL 838,fuel,Transportation,Fuel,Transportation > Fuel,112.02,debit,clean_template
TXN4037846110,2025-07-28,ONLINE PAYMENT VENMO 7180072,venmo,Income,Transfers,Income > Transfers,793.61,credit,heavy_template
TXN9252158872,2025-09-09,ONLINE PAYMENT TRANSFER FROM 0279715,transfer from,Income,Transfers,Income > Transfers,205.64,credit,clean_template
TXN5486654787,2025-03-17,ITL MACYS IL FEE83,macys,Shopping,Department Stores,Shopping > Department Stores,97.55,debit,typo_light
TXN4806349388,2024-12-17,FAHION,fashion,Shopping,Clothing,Shopping > Clothing,66.46,debit,typo_light
TXN8573880494,2024-11-30,MARKET 11/07 AUTH412,market,Food & Dining,Groceries,Food & Dining > Groceries,71.72,debit,clean_template
TXN0486387252,2025-08-26,APPLE IA 24732,apple,Shopping,Electronics,Shopping > Electronics,342.33,debit,clean_template
TXN9739032329,2024-12-16,PAYPAL 11/18 AUTH608,paypal,Income,Transfers,Income > Transfers,789.37,credit,clean_template
TXN1503817200,2025-06-15,CONTACTLESS FASHION CHIP584,fashion,Shopping,Clothing,Shopping > Clothing,23.47,debit,clean_template
TXN7838843957,2025-10-14,INTL DIRECT DEPOSIT CI FEE85,direct deposit,Income,Salary,Income > Salary,2263.24,credit,clean_template
TXN1636602107,2025-06-30,SE8 SEARS STORE 119,sears,Shopping,Department Stores,Shopping > Department Stores,53.88,debit,clean_template
TXN2335566832,2025-07-11,PAYPAL *MARKET 093,market,Food & Dining,Groceries,Food & Dining > Groceries,132.65,debit,clean_template
TXN3709504010,2025-01-13,CHECKCARD 2025-01-18 METRO,metro,Transportation,Public Transit,Transportation > Public Transit,8.02,debit,clean_template
TXN1412616565,2025-05-02,6710 CONTACTLESS COSTA CHIP154 PENDING,costa,Food & Dining,Coffee Shops,Food & Dining > Coffee Shops,3.65,debit,heavy_template
TXN2842787930,2025-08-02,UTILITY AS 20922,utility,Bills & Utilities,Water,Bills & Utilities > Water,94.92,debit,clean_template
TXN6767869832,2025-02-11,JCPENNEY 11/15 AUTH259,jcpenney,Shopping,Department Stores,Shopping > Department Stores,123.6,debit,clean_template
TXN4896223497,2024-12-08,RECURRING GRAB AUGUST,grab,Transportation,Rideshare,Transportation > Rideshare,23.95,debit,clean_template
TXN3577408867,2025-08-09,MOBILE TRANSIT APP 369,transit,Transportation,Public Transit,Transportation > Public Transit,8.29,debit,clean_template
TXN1463143333,2025-08-25,CHECKCARD 2025-06-11 UTILITY,utility,Bills & Utilities,Water,Bills & Utilities > Water,50.38,debit,clean_template
TXN0784461978,2025-05-26,PAYPAL t*COSTA 253,costa,Food & Dining,Coffee Shops,Food & Dining > Coffee Shops,4.1,debit,typo_light
TXN1171802488,2025-01-10,MBOILE PAYROLL APP 969,payroll,Income,Salary,Income > Salary,4418.58,credit,typo_light
TXN1482658530,2025-04-19,INTL ALDI PA FEE25,aldi,Food & Dining,Groceries,Food & Dining > Groceries,199.8,debit,clean_template
TXN5720349491,2024-11-24,PAYPAL *XFINITY 911,xfinity,Bills & Utilities,Internet,Bills & Utilities > Internet,77.37,debit,clean_template
TXN6487504816,2025-04-03,CHECKCARD 2025-09-22 MCDONALDS,mcdonalds,Food & Dining,Restaurants,Food & Dining > Restaurants,136.63,debit,clean_template
TXN4759066200,2025-05-02,EDISON 11/03 AUTH248,edison,Bills & Utilities,Electricity,Bills & Utilities > Electricity,285.96,debit,clean_template
TXN9616739146,2025-04-25,CASH APP PR 37286,cash app,Income,Transfers,Income > Transfers,304.55,credit,clean_template
TXN4219241403,2025-07-03,MOBILE MARKET APP 299,market,Food & Dining,Groceries,Food & Dining > Groceries,213.16,debit,clean_template
TXN9540877720,2025-01-01,Ie2 VENMO STORE 251,venmo,Income,Transfers,Income > Transfers,1376.83,credit,clean_template
TXN6835313742,2025-09-11,066 WEBSTORE INV0143,webstore,Shopping,E-Commerce,Shopping > E-Commerce,276.9,debit,clean_template
TXN6592805651,2025-04-12,PENDING 089 ZELLE INV5117,zelle,Income,Transfers,Income > Transfers,643.85,credit,heavy_template
TXN1624598460,2025-01-22,6467 MOBILE ZARA APP 296 REF:jx04,zara,Shopping,Clothing,Shopping > Clothing,141.11,debit,heavy_template
TXN8484418264,2025-05-20,ELECTRONICS NC 46209,electronics,Shopping,Electronics,Shopping > Electronics,502.73,debit,clean_template
TXN1695085286,2025-01-01,ZELLE I 36789,zelle,Income,Transfers,Income > Transfers,885.43,credit,typo_light
TXN3255366745,2025-07-20,937 DOMINOS INV9476,dominos,Food & Dining,Restaurants,Food & Dining > Restaurants,16.4,debit,clean_template
TXN7833752134,2025-06-04,RECURRING AMAZON JULY,amazon,Shopping,E-Commerce,Shopping > E-Commerce,147.53,debit,clean_template
TXN8680848774,2025-11-06,Samsung 2025-01-07,samsung,Shopping,Electronics,Shopping > Electronics,1067.08,debit,clean_template
TXN6076281135,2025-02-25,ONLINE PAYMENT PARKING 3643767,parking,Transportation,Parking,Transportation > Parking,30.02,debit,clean_template
TXN6771020112,2025-09-24,CHECKCARD 2025-06-08 ELECTRIC,electric,Bills & Utilities,Electricity,Bills & Utilities > Electricity,204.87,debit,clean_template
TXN0683062292,2025-07-20,RECURRIG WENDYS DECEMBER,wendys,Food & Dining,Fast Food,Food & Dining > Fast Food,20.54,debit,typo_light
TXN0559737745,2025-07-02,INTL GARAGE FR FEE94,garage,Transportation,Parking,Transportation > Parking,28.36,debit,clean_template
TXN3277690162,2025-10-09,9714 CONTACTLESS AT&T CHIP826,at&t,Bills & Utilities,Phone,Bills & Utilities > Phone,83.23,debit,heavy_template
TXN1048693508,2025-02-02,AUTH LOT NC 98744 PENDING,lot,Transportation,Parking,Transportation > Parking,32.72,debit,heavy_template
TXN8785643615,2025-11-08,PAYPAL *FIDELITY 289 REF:au02,fidelity,Income,Investments,Income > Investments,445.66,credit,heavy_template
TXN8544553983,2025-02-02,MOBILE DINER APP 527,diner,Food & Dining,Restaurants,Food & Dining > Restaurants,148.51,debit,clean_template
TXN7421364826,2025-01-17,AUTH PAYPAL *UNIQLO 085 ID:765,uniqlo,Shopping,Clothing,Shopping > Clothing,106.21,debit,heavy_template
TXN2170305878,2025-07-02,ARA,zara,Shopping,Clothing,Shopping > Clothing,140.71,debit,typo_light
TXN4762384590,2025-11-22,GARAGE 11/07 AUTH975,garage,Transportation,Parking,Transportation > Parking,11.76,debit,clean_template
TXN6936629156,2024-12-14,116 APPAREL INuV0043,apparel,Shopping,Clothing,Shopping > Clothing,153.66,debit,typo_light
TXN7779591449,2025-08-28,TFR CONEDISON IL 9903 5CONFIMED,conedison,Bills & Utilities,Electricity,Bills & Utilities > Electricity,200.1,debit,heavy_noise
TXN6731808595,2024-12-20,SPRINT 11/03 AUTH482,sprint,Bills & Utilities,Phone,Bills & Utilities > Phone,54.81,debit,clean_template
TXN6780394940,2025-10-30,PAYPAL *METRO 238,metro,Transportation,Public Transit,Transportation > Public Transit,6.07,debit,clean_template
TXN6410646022,2024-12-18,PAYROLL MI 73163,payroll,Income,Salary,Income > Salary,8835.8,credit,clean_template
TXN3454700080,2025-07-25,758 VODAFONE INV0876,vodafone,Bills & Utilities,Internet,Bills & Utilities > Internet,49.23,debit,clean_template
TXN2935547605,2025-06-26,Freelance 2025-10-19,freelance,Income,Freelance,Income > Freelance,1642.81,credit,clean_template
TXN0774789920,2025-08-21,ONLINE PAYMENT CAB 3541047,cab,Transportation,Rideshare,Transportation > Rideshare,61.56,debit,clean_template
TXN5888281279,2025-01-20,TARDER JOES,trader joes,Food & Dining,Groceries,Food & Dining > Groceries,65.29,debit,typo_light
TXN1813855847,2025-07-11,PENDING INTL FUEL LI FEE25 ID:017,fuel,Transportation,Fuel,Transportation > Fuel,112.56,debit,heavy_template
TXN5275410476,2025-03-29,Contract 2025-02-10,contract,Income,Freelance,Income > Freelance,2108.43,credit,clean_template
TXN3980656484,2025-01-08,MTA,mta,Transportation,Public Transit,Transportation > Public Transit,3.33,debit,clean_template
TXN7163726129,2025-06-21,882 MTA INV4096,mta,Transportation,Public Transit,Transportation > Public Transit,20.61,debit,clean_template
TXN0419416079,2025-01-26,CHECKCARD 2025-08-02 PARKING,parking,Transportation,Parking,Transportation > Parking,41.02,debit,clean_template
TXN4990110097,2025-04-18,POS PURCHASE APPAREL MASONSHIRE,apparel,Shopping,Clothing,Shopping > Clothing,140.02,debit,clean_template
TXN8641383805,2025-02-09,013 TAC BELL INV9959,taco bell,Food & Dining,Fast Food,Food & Dining > Fast Food,16.44,debit,typo_light
TXN4676956449,2025-03-17,RECURRING FIVERR JANUARY,fiverr,Income,Freelance,Income > Freelance,2163.41,credit,clean_template
TXN2702413344,2025-10-19,POS PURCHASE ENERGY EJNNIFERBURY,energy,Bills & Utilities,Electricity,Bills & Utilities > Electricity,277.77,debit,typo_light
TXN4690519077,2025-02-02,POS PURCHASE TARGET NEW RICHARDCHESTER,target,Shopping,Department Stores,Shopping > Department Stores,117.0,debit,clean_template
TXN7520385202,2025-06-07,RECURRINGCHIPOTLE DECEMBER,chipotle,Food & Dining,Restaurants,Food & Dining > Restaurants,82.3,debit,typo_light
TXN6946962653,2025-09-21,MOBILE CONEDISON APP 521,conedison,Bills & Utilities,Electricity,Bills & Utilities > Electricity,111.95,debit,clean_template
TXN2358627213,2025-08-12,KOHLS 11/12 AUTH253,kohls,Shopping,Department Stores,Shopping > Department Stores,253.92,debit,clean_template
TXN4869556362,2024-12-19,CONTACTLESS VERIZON CHIP488,verizon,Bills & Utilities,Internet,Bills & Utilities > Internet,107.91,debit,clean_template
TXN3411877880,2025-06-07,vW0 COSTCO STORE 214,costco,Food & Dining,Groceries,Food & Dining > Groceries,73.87,debit,clean_template
TXN3235815236,2025-08-16,AUTH CONTACTLESS UBER CHIP146 PENDING,uber,Transportation,Rideshare,Transportation > Rideshare,51.49,debit,heavy_template
TXN7272840397,2024-12-05,rO8 ARBYS STORE 467,arbys,Food & Dining,Fast Food,Food & Dining > Fast Food,23.23,debit,clean_template
TXN9572624388,2025-05-16,INTL FIDELITY BB FEE92,fidelity,Income,Investments,Income > Investments,135.97,credit,clean_template
TXN5673945388,2025-02-12,SALARY * 79PK09,salary,Income,Salary,Income > Salary,5260.88,credit,clean_template
TXN7984080023,2025-08-06,ELECTRONICS * 42LA07,electronics,Shopping,Electronics,Shopping > Electronics,1517.2,debit,clean_template
TXN3877019005,2025-05-14,T-MOBILE,t-mobile,Bills & Utilities,Phone,Bills & Utilities > Phone,138.35,debit,clean_template
TXN0128327278,2025-01-28,CONTACTLESS APPLE CHIP197,apple,Shopping,Electronics,Shopping > Electronics,1783.04,debit,clean_template
TXN7631490554,2025-04-25,RE9CURRING PAYPAL FEBRUARY,paypal,Income,Transfers,Income > Transfers,1029.46,credit,typo_light
TXN7625863925,2025-02-23,PAYPAL *SAMSUNG 764,samsung,Shopping,Electronics,Shopping > Electronics,1052.53,debit,clean_template
TXN1058299223,2025-01-27,SAFEWAY * 11RS36,safeway,Food & Dining,Groceries,Food & Dining > Groceries,27.15,debit,clean_template
TXN7059836991,2025-02-23,DIRECT DEPOSIT 11/13 AUTH599,direct deposit,Income,Salary,Income > Salary,6532.89,credit,clean_template
TXN5635135782,2024-12-11,ACH 698 RESTAURANT INV5942j3 CONFIRMED,restaurant,Food & Dining,Restaurants,Food & Dining > Restaurants,74.1,debit,heavy_noise
TXN7716873800,2025-02-12,AT&T * 38Fz00,at&t,Bills & Utilities,Internet,Bills & Utilities > Internet,117.0,debit,clean_template
TXN1030539654,2025-10-28,Aqua 2025-05-20s,aqua,Bills & Utilities,Water,Bills & Utilities > Water,73.04,debit,typo_light
TXN0283173483,2024-12-26,AH ONLINE PAYMENT ZELLE 3949258 5k65af,zelle,Income,Transfers,Income > Transfers,259.67,credit,heavy_noise
TXN9649543766,2025-07-02,869 NIKE INV7393,nike,Shopping,Clothing,Shopping > Clothing,196.31,debit,clean_template
TXN4777489981,2025-08-03,PAYPAL *ELECTRONICS 809,electronics,Shopping,Electronics,Shopping > Electronics,1961.08,debit,heavy_template
TXN6630678740,2025-08-06,RIDE * 20uv54,ride,Transportation,Rideshare,Transportation > Rideshare,22.46,debit,clean_template
TXN0269345408,2025-03-21,Bill 2025-08-21,bill,Bills & Utilities,Water,Bills & Utilities > Water,77.11,debit,clean_template
TXN8009432916,2025-06-23,WR2 TAXI STORE908,taxi,Transportation,Rideshare,Transportation > Rideshare,66.46,debit,typo_light
TXN1802670462,2025-11-10,AUTH CHECKCARD 2025-07-31 GAS STATION,gas station,Transportation,Fuel,Transportation > Fuel,59.38,debit,heavy_template
TXN5203581844,2025-10-21,PENDING Pq1 BILL STORE 781 PENDING,bill,Bills & Utilities,Water,Bills & Utilities > Water,89.25,debit,heavy_template
TXN8764244240,2025-06-20,CONTACTLESS ELECTRONICS CHIP199,electronics,Shopping,Electronics,Shopping > Electronics,71.18,debit,clean_template
TXN5341779453,2025-06-02,POS PURCHASE PTROL REYESHAVEN,petrol,Transportation,Fuel,Transportation > Fuel,26.68,debit,typo_light
TXN5236737248,2024-12-06,BISTRO,bistro,Food & Dining,Restaurants,Food & Dining > Restaurants,75.75,debit,clean_template
TXN7085045042,2025-03-27,UTILITY * 7YG01,utility,Bills & Utilities,Water,Bills & Utilities > Water,64.15,debit,typo_light
TXN4084083826,2025-06-17,h3U8 SALARY STORE 243,salary,Income,Salary,Income > Salary,9170.84,credit,typo_light
TXN2804441249,2025-09-28,PENDING SALARY * 88Jj28,salary,Income,Salary,Income > Salary,2499.9,credit,heavy_template
TXN4572796993,2025-01-24,2485 VODAFONE ID:516,vodafone,Bills & Utilities,Internet,Bills & Utilities > Internet,114.38,debit,heavy_template
TXN3989968819,2025-07-23,ONLINE PAYMENT VERIZON 2342491 ID:785,verizon,Bills & Utilities,Internet,Bills & Utilities > Internet,80.84,debit,heavy_template
TXN1750425358,2025-06-04,CHECKCARD 2025-09-20 SAMSUNG,samsung,Shopping,Electronics,Shopping > Electronics,912.05,debit,clean_template
TXN6034135481,2025-11-19,MOBILE GAS APP 462,gas,Transportation,Fuel,Transportation > Fuel,37.57,debit,clean_template
TXN6163684625,2025-07-31,SHOPIFY * 66UY57,shopify,Shopping,E-Commerce,Shopping > E-Commerce,295.14,debit,clean_template
TXN0413734462,2025-03-28,PENDING INTL FUEL SI FEE37 REF:Ej39,fuel,Transportation,Fuel,Transportation > Fuel,81.26,debit,heavy_template
TXN8526990061,2025-04-29,RECURRING FASHION OCTOBER,fashion,Shopping,Clothing,Shopping > Clothing,178.94,debit,clean_template
TXN8536716461,2025-01-18,MOBILE COMPUTER APP 677,computer,Shopping,Electronics,Shopping > Electronics,909.86,debit,clean_template
TXN5553293358,2025-11-03,INTL FIVERR TD FEE34,fiverr,Income,Freelance,Income > Freelance,1687.1,credit,clean_template
TXN5378174670,2025-04-15,POS PURCHASE IDE JACOBSTAD,ride,Transportation,Rideshare,Transportation > Rideshare,37.56,debit,typo_light
TXN5516961396,2025-03-16,Ve4 COSTA STORE 715,costa,Food & Dining,Coffee Shops,Food & Dining > Coffee Shops,8.45,debit,clean_template
TXN2966337797,2025-08-07,MOBILE AT&T APP 465,at&t,Bills & Utilities,Phone,Bills & Utilities > Phone,121.62,debit,clean_template
TXN8800424389,2025-02-16,RECURRIGN BEST BUY MARCH,best buy,Shopping,Electronics,Shopping > Electronics,1410.31,debit,typo_light
TXN0028048869,2025-01-25,INTL SUBWAY BN FEE88,subway,Food & Dining,Fast Food,Food & Dining > Fast Food,21.18,debit,clean_template
TXN6864347342,2025-10-16,Solar 2025-10-28,solar,Bills & Utilities,Electricity,Bills & Utilities > Electricity,284.78,debit,clean_template
TXN6018090545,2025-01-27,OS SHELL PWv 34418 192cq,shell,Transportation,Fuel,Transportation > Fuel,70.34,debit,heavy_noise
TXN5090159396,2025-04-28,jh9 ONLINE STORE 307,online,Shopping,E-Commerce,Shopping > E-Commerce,30.41,debit,clean_template
TXN2612967918,2024-12-10,INTL LOT ZA FEE92 REF:xi36,lot,Transportation,Parking,Transportation > Parking,11.2,debit,heavy_template
TXN9193962134,2025-01-07,POS PURCHASE CONTRACT PARKSBURY,contract,Income,Freelance,Income > Freelance,266.65,credit,clean_template
TXN3703926541,2025-03-10,710 MACYS INV3186,macys,Shopping,Department Stores,Shopping > Department Stores,302.59,debit,clean_template
TXN2761837555,2025-10-14,4344 ROBINHOOD HI 13636,robinhood,Income,Investments,Income > Investments,82.87,credit,heavy_template
TXN5725690654,2025-09-08,RAIL,rail,Transportation,Public Transit,Transportation > Public Transit,9.44,debit,clean_template
TXN2160574700,2025-10-13,oO0 OLA STORE 566,ola,Transportation,Rideshare,Transportation > Rideshare,35.19,debit,clean_template
TXN0709525454,2025-11-17,ONLINE PAYMENT GARAGE 5978251,garage,Transportation,Parking,Transportation > Parking,9.49,debit,clean_template
TXN5859295912,2025-07-29,CEHCKCARDn 2025-10-30 TRANSFER FROM 456Kl,transfer from,Income,Transfers,Income > Transfers,172.52,credit,heavy_noise
TXN9167665195,2025-05-27,CONTACTLESS ESPRESSO CHP909,espresso,Food & Dining,Coffee Shops,Food & Dining > Coffee Shops,11.8,debit,typo_light
TXN6086352963,2025-05-15,POS PURCHASE SHELL WEST CYNTHIA,shell,Transportation,Fuel,Transportation > Fuel,25.23,debit,clean_template
TXN6752424772,2025-01-09,GIG,gig,Income,Freelance,Income > Freelance,187.58,credit,clean_template
TXN7906882210,2025-01-01,279 VALET INV4726,valet,Transportation,Parking,Transportation > Parking,30.54,debit,clean_template
TXN8241666486,2025-08-09,BP WI 37152,bp,Transportation,Fuel,Transportation > Fuel,29.12,debit,clean_template
TXN0942812095,2025-09-04,192 SUBWAY INV9060,subway,Food & Dining,Fast Food,Food & Dining > Fast Food,18.22,debit,clean_template
TXN2155046429,2024-11-28,TFR INTL ETSY B GFEE08o 300cx,etsy,Shopping,E-Commerce,Shopping > E-Commerce,78.37,debit,heavy_noise
TXN6258195027,2025-11-20,SUBWAY,subway,Food & Dining,Fast Food,Food & Dining > Fast Food,8.54,debit,clean_template
TXN8575163547,2025-01-05,Exxon 2025-02-03,exxon,Transportation,Fuel,Transportation > Fuel,62.53,debit,clean_template
TXN2763031933,2025-01-19,PAYPAL *SPRINT 953,sprint,Bills & Utilities,Phone,Bills & Utilities > Phone,108.1,debit,clean_template
TXN5078103422,2025-07-22,INTL METRO SY FEE44,metro,Transportation,Public Transit,Transportation > Public Transit,24.27,debit,clean_template
TXN5554035055,2025-09-09,CHECKCARD 2025-02-28 AT&T,at&t,Bills & Utilities,Phone,Bills & Utilities > Phone,58.85,debit,clean_template
TXN1993421855,2025-09-12,INTL FIVERR BB FEE69,fiverr,Income,Freelance,Income > Freelance,569.24,credit,clean_template
TXN3994738238,2025-07-02,RECURRING T-MOBILE MAY,t-mobile,Bills & Utilities,Phone,Bills & Utilities > Phone,83.06,debit,clean_template
TXN4102258738,2025-03-02,PAYPAL *GARAGE 837,garage,Transportation,Parking,Transportation > Parking,30.02,debit,clean_template
TXN8902344955,2025-01-28,up5 VALET STORE 917,valet,Transportation,Parking,Transportation > Parking,43.47,debit,clean_template
TXN2731638201,2024-12-18,9222 237 FASHION INV1980 REF:QZ87,fashion,Shopping,Clothing,Shopping > Clothing,54.21,debit,heavy_template
TXN4407870501,2025-04-27,CHK UBER WA 88535 PENDING,uber,Transportation,Rideshare,Transportation > Rideshare,47.75,debit,heavy_template
TXN3818168508,2025-05-18,ONLINE PAYMENT TACO BELL 3677045,taco bell,Food & Dining,Fast Food,Food & Dining > Fast Food,21.41,debit,clean_template
TXN1258888686,2025-05-30,KROGER MD 70775,kroger,Food & Dining,Groceries,Food & Dining > Groceries,229.78,debit,clean_template
TXN0067696904,2025-05-15,APPLE MN 63207,apple,Shopping,Electronics,Shopping > Electronics,1559.22,debit,clean_template
TXN0566972790,2025-11-10,COMCAST,comcast,Bills & Utilities,Internet,Bills & Utilities > Internet,73.04,debit,clean_template
TXN0930226760,2025-07-24,POS PURCHASE TACO BELL SOUTH CURTISLAND,taco bell,Food & Dining,Fast Food,Food & Dining > Fast Food,19.4,debit,clean_template
TXN6195533400,2025-10-28,Burger king 2025-09-16,burger king,Food & Dining,Restaurants,Food & Dining > Restaurants,17.06,debit,heavy_template
TXN4697265365,2025-10-31,ZELLE 11/17 AUTH381,zelle,Income,Transfers,Income > Transfers,1176.18,credit,clean_template
TXN7812582175,2025-08-10,MICRO CENTER * 26sE12,micro center,Shopping,Electronics,Shopping > Electronics,1868.03,debit,heavy_template
TXN6883583796,2025-04-02,PAYPAL *LOT 174,lot,Transportation,Parking,Transportation > Parking,17.1,debit,clean_template
TXN2314988876,2025-11-16,INTL TIM HORTONS BW FEE37,tim hortons,Food & Dining,Coffee Shops,Food & Dining > Coffee Shops,5.61,debit,clean_template
TXN0225263426,2025-05-26,MOBILE NIKE APP 131,nike,Shopping,Clothing,Shopping > Clothing,138.12,debit,clean_template
TXN8752245409,2025-06-25,1344 RECURRING COFFEE JUNE,coffee,Food & Dining,Coffee Shops,Food & Dining > Coffee Shops,4.59,debit,heavy_template
TXN0534746898,2025-06-25,qt8 T-MOBILE STORE 574,t-mobile,Bills & Utilities,Phone,Bills & Utilities > Phone,58.69,debit,typo_light
TXN5202338217,2025-01-07,PENDING ONLINE PAYMENT ELECTRONICS 0913204 REF:YI49,electronics,Shopping,Electronics,Shopping > Electronics,1056.66,debit,heavy_template
TXN6291313447,2024-12-01,CHK MOBILE ARBYS APP 922,arbys,Food & Dining,Fast Food,Food & Dining > Fast Food,8.86,debit,heavy_template
TXN4443340805,2025-10-25,PAYPAL *TAXI 323,taxi,Transportation,Rideshare,Transportation > Rideshare,36.12,debit,clean_template
TXN0555754233,2025-05-09,CHECKCARD 2025-09-16 MOBILE,mobile,Bills & Utilities,Phone,Bills & Utilities > Phone,65.8,debit,clean_template
TXN0433800399,2025-08-22,MOBILE GRILL APP 5b67,grill,Food & Dining,Restaurants,Food & Dining > Restaurants,45.67,debit,typo_light
TXN3058692797,2025-04-25,pj6 TRANSIT STOREw 754,transit,Transportation,Public Transit,Transportation > Public Transit,24.5,debit,typo_light
TXN7498780631,2025-01-02,CONTACqTLESS AT&T CHIP351,at&t,Bills & Utilities,Internet,Bills & Utilities > Internet,78.71,debit,typo_light
TXN4688139654,2024-12-14,POS PURCHASE PAYCHECK BRADLEYTON,paycheck,Income,Salary,Income > Salary,6334.41,credit,clean_template
TXN4469169659,2025-08-09,CONTACTLESS BP CHIP181,bp,Transportation,Fuel,Transportation > Fuel,104.83,debit,clean_template
TXN8770926007,2025-06-12,SPRINT *99Ru58,sprint,Bills & Utilities,Phone,Bills & Utilities > Phone,84.96,debit,typo_light
TXN0878240087,2025-10-24,419 LOT INV3634,lot,Transportation,Parking,Transportation > Parking,19.79,debit,clean_template
